"Organism","Antibiotic","R_count","NI_count","Blank_count","Category"
"Streptococcus suis 2/4/33/34","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Penicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Spectinomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Sulphadimethoxine",1,0,0,"R Dominant"
"Streptococcus suis 2/4/33/34","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Tetracycline",1,0,0,"R Dominant"
"Streptococcus suis 2/4/33/34","Tiamulin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Tildipirosin",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Tilmicosin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis 2/4/33/34","Trimethoprim",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Tulathromycin",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Tylosin",0,1,0,"NI Dominant"
"Streptococcus suis 2/4/33/34","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Chlortetracycline",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Clindamycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Danofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis V","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Oxytetracycline",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Penicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Spectinomycin",1,0,0,"R Dominant"
"Streptococcus suis V","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Sulphadimethoxime",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Tetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Tiamulin",1,0,0,"R Dominant"
"Streptococcus suis V","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Tilmicosin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis V","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis V","Tulathromycin",0,1,0,"NI Dominant"
"Streptococcus suis V","Tylosin",0,1,0,"NI Dominant"
"Streptococcus suis V","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","CTZD",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefazolin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Clindamycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Danofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Enrofloxacin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Gamithromycin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Gentamicin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Neomycin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","OXYT",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Orbifloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Penicillin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Spectinomycin",1,0,0,"R Dominant"
"Streptococcus suis XIII","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Sulphadimethoxine",1,0,0,"R Dominant"
"Streptococcus suis XIII","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Tetracycline",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Tiamulin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Tildipirosin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Tilmicosin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XIII","Trimethoprim",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Tulathromycin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Tylosin",0,1,0,"NI Dominant"
"Streptococcus suis XIII","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Amikacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Amoxicillin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Azithromycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Bacitracin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","CTZD",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefalexin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefazolin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefiofur",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefovecin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefoxitin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cefpodoxime",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Ceftazidime",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cephalexin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Cephalothin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Chloramphenicol",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Chlortetracycline",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Ciprofloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Clarithromycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Clindamycin",1,0,0,"R Dominant"
"Streptococcus suis XXXIV","Danofloxacin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Doxycycline",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Enrofloxacin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Erythromycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Florfenicol",0,0,0,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Gamithromycin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Gentamicin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Imipenem",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Marbofloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Minocycline",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Moxifloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Neomycin",1,0,0,"R Dominant"
"Streptococcus suis XXXIV","Nitrofurantoin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Novobiocin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","OXYT",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Ofloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Orbifloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Oxacillin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Oxytetracycline",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Penicillin",1,1,0,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Pirlimycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Pradofloxacin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Rifampin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Spectinomycin",1,0,0,"R Dominant"
"Streptococcus suis XXXIV","Streptomycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Sulphadimethoxime",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Sulphadimethoxine",2,0,0,"R Dominant"
"Streptococcus suis XXXIV","Sulphathiazole",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Tetracycline",2,0,0,"R Dominant"
"Streptococcus suis XXXIV","Tiamulin",2,0,0,"R Dominant"
"Streptococcus suis XXXIV","Ticarcillin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Tildipirosin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Tilmicosin",2,0,0,"R Dominant"
"Streptococcus suis XXXIV","Tobramycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus suis XXXIV","Trimethoprim",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Tulathromycin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Tylosin",0,2,0,"NI Dominant"
"Streptococcus suis XXXIV","Vancomycin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Amikacin",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Amoxicillin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Ampicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus uberis","Azithromycin",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Bacitracin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","CTZD",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefalexin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefazolin",0,0,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefiofur",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefovecin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefoxitin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cefpodoxime",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Ceftazidime",0,0,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Streptococcus uberis","Cephalexin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Cephalothin",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Chloramphenicol",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Chlortetracycline",1,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Ciprofloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Clarithromycin",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Clindamycin",1,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Danofloxacin",0,4,2,"NI Dominant"
"Streptococcus uberis","Doxycycline",0,0,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Enrofloxacin",0,1,1,"Mixed/Blank Dominant"
"Streptococcus uberis","Erythromycin",0,2,4,"Mixed/Blank Dominant"
"Streptococcus uberis","Florfenicol",0,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Gamithromycin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Gentamicin",0,1,1,"Mixed/Blank Dominant"
"Streptococcus uberis","Imipenem",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Marbofloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Minocycline",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Moxifloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Neomycin",4,0,2,"R Dominant"
"Streptococcus uberis","Nitrofurantoin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Novobiocin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","OXYT",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Ofloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Orbifloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Oxacillin",0,1,4,"Mixed/Blank Dominant"
"Streptococcus uberis","Oxytetracycline",1,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Penicillin",0,0,0,"Mixed/Blank Dominant"
"Streptococcus uberis","Pirlimycin",0,0,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Pradofloxacin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Rifampin",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Spectinomycin",0,4,2,"NI Dominant"
"Streptococcus uberis","Streptomycin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Sulphadimethoxime",4,0,2,"R Dominant"
"Streptococcus uberis","Sulphadimethoxine",0,1,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Sulphathiazole",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Tetracycline",0,1,4,"Mixed/Blank Dominant"
"Streptococcus uberis","Tiamulin",1,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Ticarcillin",0,0,5,"Mixed/Blank Dominant"
"Streptococcus uberis","Tildipirosin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Tilmicosin",0,0,2,"Mixed/Blank Dominant"
"Streptococcus uberis","Tobramycin",0,0,6,"Mixed/Blank Dominant"
"Streptococcus uberis","Trimethoprim",0,1,1,"Mixed/Blank Dominant"
"Streptococcus uberis","Tulathromycin",0,4,2,"NI Dominant"
"Streptococcus uberis","Tylosin",0,4,2,"NI Dominant"
"Streptococcus uberis","Vancomycin",0,0,6,"Mixed/Blank Dominant"
"Trueperella abortisuis","Amikacin",0,3,1,"NI Dominant"
"Trueperella abortisuis","Amoxicillin",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Ampicillin",0,1,0,"NI Dominant"
"Trueperella abortisuis","Azithromycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Bacitracin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","CTZD",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cefalexin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cefazolin",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cefiofur",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cefovecin",0,3,1,"NI Dominant"
"Trueperella abortisuis","Cefoxitin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cefpodoxime",0,3,1,"NI Dominant"
"Trueperella abortisuis","Ceftazidime",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Ceftiofur",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cephalexin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Cephalothin",0,3,1,"NI Dominant"
"Trueperella abortisuis","Chloramphenicol",0,3,1,"NI Dominant"
"Trueperella abortisuis","Chlortetracycline",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Ciprofloxacin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Clarithromycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Clindamycin",1,0,0,"R Dominant"
"Trueperella abortisuis","Danofloxacin",0,1,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Doxycycline",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Enrofloxacin",1,2,0,"NI Dominant"
"Trueperella abortisuis","Erythromycin",1,0,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Florfenicol",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Gamithromycin",0,1,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Gentamicin",1,0,0,"R Dominant"
"Trueperella abortisuis","Imipenem",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Marbofloxacin",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Minocycline",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Moxifloxacin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Neomycin",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Nitrofurantoin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Novobiocin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","OXYT",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Ofloxacin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Orbifloxacin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Oxacillin",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Oxytetracycline",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Penicillin",1,3,0,"NI Dominant"
"Trueperella abortisuis","Pirlimycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Pradofloxacin",0,1,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Trueperella abortisuis","Spectinomycin",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Streptomycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Sulphadimethoxime",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Sulphadimethoxine",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Sulphathiazole",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Tetracycline",0,1,0,"NI Dominant"
"Trueperella abortisuis","Tiamulin",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Ticarcillin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Tildipirosin",0,1,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Tilmicosin",0,0,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Tobramycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella abortisuis","Trimethoprim",1,0,0,"R Dominant"
"Trueperella abortisuis","Tulathromycin",0,1,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Tylosin",0,1,3,"Mixed/Blank Dominant"
"Trueperella abortisuis","Vancomycin",0,0,4,"Mixed/Blank Dominant"
"Trueperella bernardiae","Amikacin",0,2,0,"NI Dominant"
"Trueperella bernardiae","Amoxicillin",0,1,0,"NI Dominant"
"Trueperella bernardiae","Ampicillin",0,1,0,"NI Dominant"
"Trueperella bernardiae","Azithromycin",0,0,3,"Mixed/Blank Dominant"
"Trueperella bernardiae","Bacitracin",0,0,3,"Mixed/Blank Dominant"
"Trueperella bernardiae","CTZD",0,0,3,"Mixed/Blank Dominant"
